neg,0.82,pos,2.18,LTC2449,1.36016844772,HP3456,1.35954
neg,0.81,pos,2.19,LTC2449,1.38015882112,HP3456,1.37953
neg,0.8,pos,2.2,LTC2449,1.40014878474,HP3456,1.39951
neg,0.79,pos,2.21,LTC2449,1.42012906261,HP3456,1.41948
neg,0.78,pos,2.22,LTC2449,1.44012066536,HP3456,1.43946
neg,0.77,pos,2.23,LTC2449,1.46012195386,HP3456,1.45945
neg,0.76,pos,2.24,LTC2449,1.48011476733,HP3456,1.47944
neg,0.75,pos,2.25,LTC2449,1.50009606965,HP3456,1.49941
neg,0.74,pos,2.26,LTC2449,1.52008426376,HP3456,1.51939
neg,0.73,pos,2.27,LTC2449,1.54007454403,HP3456,1.53937
neg,0.72,pos,2.28,LTC2449,1.56006994657,HP3456,1.55935
neg,0.71,pos,2.29,LTC2449,1.58020702191,HP3456,1.57948
neg,0.7,pos,2.3,LTC2449,1.60020460375,HP3456,1.59947
neg,0.69,pos,2.31,LTC2449,1.62019775249,HP3456,1.61946
neg,0.68,pos,2.32,LTC2449,1.64018671028,HP3456,1.63943
neg,0.67,pos,2.33,LTC2449,1.6601744201,HP3456,1.65941
neg,0.66,pos,2.34,LTC2449,1.68016496114,HP3456,1.6794
neg,0.65,pos,2.35,LTC2449,1.70015362091,HP3456,1.69938
neg,0.64,pos,2.36,LTC2449,1.72013812698,HP3456,1.71935
neg,0.63,pos,2.37,LTC2449,1.74011644907,HP3456,1.73932
neg,0.62,pos,2.38,LTC2449,1.76011146046,HP3456,1.7593
neg,0.61,pos,2.39,LTC2449,1.78011174314,HP3456,1.7793
neg,0.6,pos,2.4,LTC2449,1.8001070898,HP3456,1.79928
neg,0.59,pos,2.41,LTC2449,1.82009109296,HP3456,1.81925
neg,0.58,pos,2.42,LTC2449,1.84008049779,HP3456,1.83924
neg,0.57,pos,2.43,LTC2449,1.86022677459,HP3456,1.85937
neg,0.56,pos,2.44,LTC2449,1.88021921553,HP3456,1.87936
neg,0.55,pos,2.45,LTC2449,1.90019684844,HP3456,1.89933
neg,0.54,pos,2.46,LTC2449,1.9202005025,HP3456,1.91932
neg,0.53,pos,2.47,LTC2449,1.94019124843,HP3456,1.9393
neg,0.52,pos,2.48,LTC2449,1.96018506773,HP3456,1.95929
neg,0.51,pos,2.49,LTC2449,1.98016597889,HP3456,1.97926
neg,0.5,pos,2.5,LTC2449,2.00016512536,HP3456,1.99925
neg,0.49,pos,2.51,LTC2449,2.02014855109,HP3456,2.01922
neg,0.48,pos,2.52,LTC2449,2.04013179056,HP3456,2.0392
neg,0.47,pos,2.53,LTC2449,2.06011096947,HP3456,2.05917
neg,0.46,pos,2.54,LTC2449,2.08012207411,HP3456,2.07917
neg,0.45,pos,2.55,LTC2449,2.10011071526,HP3456,2.09915
neg,0.44,pos,2.56,LTC2449,2.12009486742,HP3456,2.11913
neg,0.43,pos,2.57,LTC2449,2.14007821865,HP3456,2.1391
neg,0.42,pos,2.58,LTC2449,2.1602222044,HP3456,2.15923
neg,0.41,pos,2.59,LTC2449,2.18021745794,HP3456,2.17922
neg,0.4,pos,2.6,LTC2449,2.20020360313,HP3456,2.1992
neg,0.39,pos,2.61,LTC2449,2.22020070069,HP3456,2.21918
neg,0.38,pos,2.62,LTC2449,2.24019954912,HP3456,2.23917
neg,0.37,pos,2.63,LTC2449,2.26018703543,HP3456,2.25915
neg,0.36,pos,2.64,LTC2449,2.28017180227,HP3456,2.27913
neg,0.35,pos,2.65,LTC2449,2.30016225018,HP3456,2.29911
neg,0.34,pos,2.66,LTC2449,2.32015150599,HP3456,2.31909
neg,0.33,pos,2.67,LTC2449,2.34013750218,HP3456,2.33907
neg,0.32,pos,2.68,LTC2449,2.36011984758,HP3456,2.35904
neg,0.31,pos,2.69,LTC2449,2.38010729663,HP3456,2.37902
neg,0.3,pos,2.7,LTC2449,2.40010968409,HP3456,2.39901
neg,0.29,pos,2.71,LTC2449,2.42010510527,HP3456,2.419
neg,0.28,pos,2.72,LTC2449,2.4402395729,HP3456,2.43912
neg,0.27,pos,2.73,LTC2449,2.46022717096,HP3456,2.4591
neg,0.26,pos,2.74,LTC2449,2.48022339307,HP3456,2.47909
neg,0.25,pos,2.75,LTC2449,2.5,HP3456,2.49907
